INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
232011873,1402,,VANDALISM,D4, ,0,2023-02-13 17:55:00+00,2023,2,Monday,17,,MONTGOMERY ST,42.34374506,-71.07337728,"(42.34374506395199, -71.07337727588083)"
232004368,1402,,VANDALISM,E13, ,0,2023-01-17 15:56:00+00,2023,1,Tuesday,15,,WASHINGTON ST,42.30055477,-71.11312508,"(42.30055477431469, -71.11312508445955)"
232048650,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14, ,0,2023-06-21 00:01:00+00,2023,6,Wednesday,0,,ALLSTON ST,42.34984145,-71.13678966,"(42.34984144898157, -71.13678966218833)"
232007212,801,,ASSAULT - SIMPLE,A7, ,0,2023-01-28 03:27:00+00,2023,1,Saturday,3,,MAVERICK ST,42.37059034,-71.03994352,"(42.37059034155102, -71.0399435158659)"
232026839,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,778,0,2023-04-01 23:12:00+00,2023,4,Saturday,23,,WASHINGTON ST,42.34905564,-71.15049917,"(42.34905564195639, -71.1504991731562)"
232094030,2907,,VAL - OPERATING AFTER REV/SUSP.,A1,122,0,2023-11-19 00:45:00+00,2023,11,Sunday,0,,TREMONT ST,42.34942817,-71.06536689,"(42.349428171490224, -71.06536689336696)"
232008796,1831,,SICK ASSIST,E13, ,0,2023-02-02 15:22:00+00,2023,2,Thursday,15,,HYDE PARK AVE,42.29322605,-71.11765708,"(42.29322605277343, -71.11765708307125)"
232044331,3106,,PROPERTY - ACCIDENTAL DAMAGE,E5, ,0,2023-06-06 09:23:00+00,2023,6,Tuesday,9,,GEORGETOWNE DR,42.2566135,-71.14449123,"(42.25661349720231, -71.14449123237792)"
232058690,1415,,GRAFFITI,A1,128,0,2023-07-25 00:30:00+00,2023,7,Tuesday,0,,ARLINGTON ST,42.34904062,-71.06951548,"(42.349040618974264, -71.06951547922917)"
232062625,301,,ROBBERY,B3, ,0,2023-08-07 11:54:00+00,2023,8,Monday,11,,MOODY ST,42.28696951,-71.07210852,"(42.28696951167523, -71.07210852266849)"
232050397,3801,,M/V ACCIDENT - OTHER,C11, ,0,2023-06-27 03:19:00+00,2023,6,Tuesday,3,,COLUMBIA RD,42.32030753,-71.05765091,"(42.32030752849534, -71.05765090977586)"
232051765,3803,,M/V ACCIDENT - PERSONAL INJURY,E18, ,0,2023-07-01 12:25:00+00,2023,7,Saturday,12,,METROPOLITAN AVE,42.26209175,-71.11671043,"(42.262091746701515, -71.11671042853214)"
232085806,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D14,778,0,2023-10-22 22:00:00+00,2023,10,Sunday,22,,WASHINGTON ST,42.34905564,-71.15049917,"(42.34905564195639, -71.1504991731562)"
232072166,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,77,0,2023-09-01 15:10:00+00,2023,9,Friday,15,,SUDBURY ST,,,
232076874,724,,AUTO THEFT,A1,109,0,2023-09-23 03:36:00+00,2023,9,Saturday,3,,FRANKLIN ST,42.35633275,-71.05440326,"(42.35633275184455, -71.05440326478495)"
232062113,617,,LARCENY THEFT FROM BUILDING,B2,311,0,2023-08-05 12:46:00+00,2023,8,Saturday,12,,CLIFFORD ST,42.31985399,-71.07972576,"(42.31985398677291, -71.07972576147719)"
232040698,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D14,769,0,2023-05-24 17:24:00+00,2023,5,Wednesday,17,,MARKET ST,42.3529413,-71.15110437,"(42.35294130448515, -71.15110436961429)"
232060647,3410,,TOWED MOTOR VEHICLE,B2,901,0,2023-07-31 14:30:00+00,2023,7,Monday,14,,HORADAN WAY,42.333717,-71.09665865,"(42.333716996433985, -71.09665865004897)"
232040681,2907,,VAL - OPERATING AFTER REV/SUSP.,E18, ,0,2023-05-24 16:29:00+00,2023,5,Wednesday,16,,"PAINE ST & WALK HILL ST
MATTAPAN  MA 02131
UNITED ",42.28672955,-71.10542265,"(42.28672954771309, -71.10542265212442)"
232089146,3803,,M/V ACCIDENT - PERSONAL INJURY,D14,754,0,2023-11-03 08:11:00+00,2023,11,Friday,8,,TREMONT ST,42.35018814,-71.16949998,"(42.35018813550876, -71.16949998067467)"
232030626,3006,,SICK/INJURED/MEDICAL - PERSON,E13, ,0,2023-04-20 16:40:00+00,2023,4,Thursday,16,,S HUNTINGTON AVE,42.32353038,-71.11227233,"(42.32353038149405, -71.1122723288193)"
232002916,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18,499,0,2023-01-11 23:27:00+00,2023,1,Wednesday,23,,HYDE PARK AVE,42.27771963,-71.11929462,"(42.27771963464034, -71.119294620655)"
232062107,616,,LARCENY THEFT OF BICYCLE,D4, ,0,2023-08-05 12:35:00+00,2023,8,Saturday,12,,HARRISON AVE,42.33954153,-71.06940928,"(42.33954152609665, -71.06940928222296)"
232022450,1402,,VANDALISM,C11,450,0,2023-03-23 19:44:00+00,2023,3,Thursday,19,,WASHINGTON ST,42.29057458,-71.07165789,"(42.290574581976564, -71.07165788832117)"
232071678,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,77,0,2023-09-05 16:45:00+00,2023,9,Tuesday,16,,NEW SUDBURY ST,42.36183809,-71.05976533,"(42.3618380883142, -71.05976533206233)"
232060524,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5, ,0,2023-06-25 12:00:00+00,2023,6,Sunday,12,,CENTRE ST,42.2870932,-71.14822209,"(42.28709320338153, -71.14822209118665)"
232028067,3502,,MISSING PERSON - LOCATED,B3,439,0,2023-04-10 14:00:00+00,2023,4,Monday,14,,AMES ST,42.29005836,-71.08271578,"(42.29005835890862, -71.08271578390715)"
232063258,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14, ,0,2023-08-04 15:00:00+00,2023,8,Friday,15,,WASHINGTON ST,42.34905564,-71.15049917,"(42.34905564195639, -71.1504991731562)"
232069024,1402,,VANDALISM,D14,778,0,2023-08-05 21:25:00+00,2023,8,Saturday,21,,WASHINGTON ST,42.34905564,-71.15049917,"(42.34905564195639, -71.1504991731562)"
232078668,3410,,TOWED MOTOR VEHICLE,D4,623,0,2023-09-29 07:02:00+00,2023,9,Friday,7,,IPSWICH ST,42.34750428,-71.09346525,"(42.347504283836955, -71.09346525181917)"
232064431,2646,,LIQUOR/ALCOHOL - DRINKING IN PUBLIC,A1, ,0,2023-08-12 09:37:00+00,2023,8,Saturday,9,,CHARTER ST,42.36650268,-71.05349749,"(42.36650268350959, -71.05349749081735)"
232034062,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,C6, ,0,2023-05-03 05:14:00+00,2023,5,Wednesday,5,,"D ST & SUMMER ST
SOUTH BOSTON  MA 02210
UNITED STA",42.34633449,-71.04213341,"(42.346334489919954, -71.04213340601012)"
232054088,3410,,TOWED MOTOR VEHICLE,A1, ,0,2023-07-09 17:56:00+00,2023,7,Sunday,17,,HANOVER ST,42.3630375,-71.05524794,"(42.363037499900464, -71.05524793960726)"
232012153,3114,,INVESTIGATE PROPERTY,E18,527,0,2023-02-14 18:14:00+00,2023,2,Tuesday,18,,"PRESCOTT ST & MILLSTONE RD
BOSTON  MA 02136
UNITED",42.23395971,-71.13434082,"(42.233959714807604, -71.13434081959491)"
232078094,3805,,M/V ACCIDENT - POLICE VEHICLE,B2,289,0,2023-09-27 07:20:00+00,2023,9,Wednesday,7,,TREMONT ST,42.33402418,-71.09039107,"(42.33402417778492, -71.09039106671881)"
232021633,3801,,M/V ACCIDENT - OTHER,D4, ,0,2023-03-21 09:54:00+00,2023,3,Tuesday,9,,BROOKLINE AVE,42.34518237,-71.10066989,"(42.34518237285959, -71.10066989376644)"
232056125,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D14, ,0,2023-07-16 13:52:00+00,2023,7,Sunday,13,,KELTON ST,42.34819862,-71.13941928,"(42.34819862126418, -71.13941927551944)"
232050728,3410,,TOWED MOTOR VEHICLE,D4, ,0,2023-06-28 09:01:00+00,2023,6,Wednesday,9,,WORCESTER SQ,42.33677618,-71.07464505,"(42.33677617675346, -71.07464505411687)"
232075758,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2,178,0,2023-09-19 14:04:00+00,2023,9,Tuesday,14,,POMPEII ST,42.32969425,-71.07044464,"(42.32969425049833, -71.07044463582953)"
232052763,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2, ,0,2023-07-05 10:37:00+00,2023,7,Wednesday,10,,MOUNT PLEASANT AVE,42.32491262,-71.07677226,"(42.32491261748278, -71.0767722584587)"
232090935,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,368,0,2023-11-08 20:26:00+00,2023,11,Wednesday,20,,THELMA RD,42.29458647,-71.0539678,"(42.294586465920815, -71.05396780449989)"
232040794,3801,,M/V ACCIDENT - OTHER,E5,691,0,2023-05-24 22:00:00+00,2023,5,Wednesday,22,,CENTRE ST,42.2870932,-71.14822209,"(42.28709320338153, -71.14822209118665)"
232014792,1831,,SICK ASSIST,E18,527,0,2023-02-24 12:20:00+00,2023,2,Friday,12,,PRESCOTT ST,42.23651358,-71.13317248,"(42.236513583537, -71.13317248157192)"
232032258,3201,,PROPERTY - LOST/ MISSING,C11, ,0,2023-04-25 21:23:00+00,2023,4,Tuesday,21,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232057801,3115,,INVESTIGATE PERSON,E18, ,0,2023-07-21 18:46:00+00,2023,7,Friday,18,,"TRUMAN PKWY & WAKEFIELD AVE
HYDE PARK  MA 02136
UN",42.24268366,-71.12623487,"(42.242683655847955, -71.12623487347582)"
232058870,3201,,PROPERTY - LOST/ MISSING,E13,574,0,2023-07-21 16:00:00+00,2023,7,Friday,16,,WASHINGTON ST,42.30971815,-71.10429498,"(42.30971815419562, -71.10429497557632)"
232043126,3114,,INVESTIGATE PROPERTY,C11, ,1,2023-06-02 02:25:00+00,2023,6,Friday,2,,RICHMOND ST,42.27472958,-71.06439002,"(42.274729579749554, -71.06439001914235)"
232028065,3301,,VERBAL DISPUTE,B3, ,0,2023-04-11 18:54:00+00,2023,4,Tuesday,18,,SUTTON ST,42.28197181,-71.08912527,"(42.281971810953486, -71.0891252742758)"
232071241,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,C6,200,0,2023-09-04 00:00:00+00,2023,9,Monday,0,,W BROADWAY,42.34128702,-71.0546798,"(42.34128702104515, -71.05467980204799)"
232073614,1402,,VANDALISM,B2,298,0,2023-09-12 00:16:00+00,2023,9,Tuesday,0,,WAKULLAH ST,42.32242988,-71.08627123,"(42.322429877459236, -71.0862712325133)"
232034808,3821,,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,C6, ,0,2023-05-04 14:15:00+00,2023,5,Thursday,14,,W BROADWAY,42.34128702,-71.0546798,"(42.34128702104515, -71.05467980204799)"
232055782,3410,,TOWED MOTOR VEHICLE,C6,921,0,2023-07-15 09:30:00+00,2023,7,Saturday,9,,"COLUMBIA RD & H ST
SOUTH BOSTON  MA 02127
UNITED S",42.33053248,-71.04140449,"(42.33053247846713, -71.04140448529361)"
232037931,520,,BURGLARY - RESIDENTIAL,D4, ,0,2023-05-14 17:42:00+00,2023,5,Sunday,17,,YARMOUTH ST,42.34568486,-71.07629041,"(42.345684864762816, -71.07629040940202)"
232024655,617,,LARCENY THEFT FROM BUILDING,D4,142,0,2023-03-30 12:30:00+00,2023,3,Thursday,12,,NEWBURY ST,42.34840532,-71.08688392,"(42.34840532084056, -71.08688391940139)"
232066623,617,,LARCENY THEFT FROM BUILDING,B2,182,0,2023-08-19 20:00:00+00,2023,8,Saturday,20,,MARSHFIELD ST,42.3226311,-71.069799,"(42.32263110252876, -71.06979900085535)"
232080563,3115,,INVESTIGATE PERSON,B2,268,0,2023-10-05 14:49:00+00,2023,10,Thursday,14,,DEARBORN ST,42.3290973,-71.0790675,"(42.32909729837542, -71.07906749861255)"
232026643,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3, ,0,2023-04-06 19:19:00+00,2023,4,Thursday,19,,"ITASCA ST & ALMONT ST
MATTAPAN  MA 02126
UNITED ST",42.27764755,-71.09812573,"(42.277647554051, -71.09812572927135)"
232011705,724,,AUTO THEFT,A7,16,0,2023-02-12 19:00:00+00,2023,2,Sunday,19,,EAST EAGLE STREET,,,
232080233,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,574,0,2023-10-01 21:00:00+00,2023,10,Sunday,21,,WASHINGTON ST,42.30971815,-71.10429498,"(42.30971815419562, -71.10429497557632)"
232020271,3207,,PROPERTY - FOUND,A1, ,0,2023-03-16 22:32:00+00,2023,3,Thursday,22,,SUDBURY ST,,,
232005067,801,,ASSAULT - SIMPLE,D4, ,0,2023-01-20 01:58:00+00,2023,1,Friday,1,,GAINSBOROUGH ST,42.34190822,-71.08716145,"(42.34190821942267, -71.08716144568392)"
232019816,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,A1, ,0,2023-03-15 11:54:00+00,2023,3,Wednesday,11,,HANOVER ST,,,
232038392,3207,,PROPERTY - FOUND,A1, ,0,2023-05-17 09:35:00+00,2023,5,Wednesday,9,,SUDBURY ST,,,
232083317,613,,LARCENY SHOPLIFTING,A7,12,0,2023-10-15 02:34:00+00,2023,10,Sunday,2,,BOARDMAN ST,42.39001072,-71.01170341,"(42.39001071534092, -71.01170340612633)"
232063643,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,2023-08-10 17:32:00+00,2023,8,Thursday,17,,HUMBOLDT AVE,42.31315455,-71.08948938,"(42.31315455120141, -71.0894893798054)"
232066857,3410,,TOWED MOTOR VEHICLE,C6, ,0,2023-08-21 09:46:00+00,2023,8,Monday,9,,D ST,42.33434283,-71.05615672,"(42.33434282823191, -71.05615672029161)"
232028961,619,,LARCENY ALL OTHERS,D14,778,0,2023-04-13 12:00:00+00,2023,4,Thursday,12,,WASHINGTON ST,42.34905564,-71.15049917,"(42.34905564195639, -71.1504991731562)"
232007187,1831,,SICK ASSIST,B2,586,0,2023-01-28 00:00:00+00,2023,1,Saturday,0,,CHEROKEE ST,42.3304768,-71.10072796,"(42.33047679665386, -71.10072796263323)"
232051242,3502,,MISSING PERSON - LOCATED,D14, ,0,2023-06-29 17:13:00+00,2023,6,Thursday,17,,S CRESCENT CIRT,42.3479755,-71.16786986,"(42.34797549594536, -71.16786986170551)"
232083624,3410,,TOWED MOTOR VEHICLE,A7,28,0,2023-10-16 10:30:00+00,2023,10,Monday,10,,MERIDIAN ST,42.37100498,-71.03897727,"(42.37100497923057, -71.03897726854086)"
232022090,2647,,THREATS TO DO BODILY HARM,B3,465,0,2023-03-14 19:56:00+00,2023,3,Tuesday,19,,BLUE HILL AVENUE,,,
232086421,3115,,INVESTIGATE PERSON,E5,724,0,2023-10-25 17:41:00+00,2023,10,Wednesday,17,,VFW PKWY,42.27118025,-71.17232083,"(42.27118025358816, -71.17232082914408)"
232049869,801,,ASSAULT - SIMPLE,B3, ,0,2023-06-25 10:12:00+00,2023,6,Sunday,10,,HARVARD ST,42.29600707,-71.08387573,"(42.29600706563548, -71.08387573385578)"
232042304,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B3, ,0,2023-05-30 11:14:00+00,2023,5,Tuesday,11,,LIVERMORE ST,42.2741965,-71.10738299,"(42.2741964979298, -71.10738299134633)"
232042942,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,92,0,2023-06-01 13:50:00+00,2023,6,Thursday,13,,COURT ST,42.35892231,-71.05835399,"(42.358922307659334, -71.05835398886556)"
232021872,3111,,LICENSE PREMISE VIOLATION,B3, ,0,2023-03-21 22:36:00+00,2023,3,Tuesday,22,,BLUE HILL AVE,42.28987863,-71.08948911,"(42.289878628454865, -71.08948911339466)"
232028686,3810,,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,B3, ,0,2023-04-13 19:52:00+00,2023,4,Thursday,19,,"AMES ST & WESTVIEW WAY
DORCHESTER  MA 02124
UNITED",42.28985559,-71.0837756,"(42.28985558923637, -71.08377560481473)"
232085970,3115,,INVESTIGATE PERSON,B2,280,0,2023-10-24 06:45:00+00,2023,10,Tuesday,6,,WASHINGTON ST,42.32925861,-71.08482459,"(42.329258605854264, -71.0848245909045)"
232034593,3115,,INVESTIGATE PERSON,B2, ,0,2023-05-04 19:54:00+00,2023,5,Thursday,19,,TREMONT ST,42.33380642,-71.10377903,"(42.33380641504081, -71.10377903286623)"
232053491,520,,BURGLARY - RESIDENTIAL,A1,72,0,2023-07-04 02:17:00+00,2023,7,Tuesday,2,,BOWDOIN ST,42.36038125,-71.06285814,"(42.360381251042064, -71.06285813613529)"
232065520,3201,,PROPERTY - LOST/ MISSING,C11, ,0,2023-08-16 13:00:00+00,2023,8,Wednesday,13,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232084313,619,,LARCENY ALL OTHERS,E13,572,0,2023-10-18 12:28:00+00,2023,10,Wednesday,12,,"COLUMBUS AVE & WELD AVE
BOSTON  MA 02119
UNITED ST",42.31519956,-71.09780064,"(42.315199564755055, -71.09780064221071)"
232083095,1102,,FRAUD - FALSE PRETENSE / SCHEME,D14,761,0,2023-10-14 11:19:00+00,2023,10,Saturday,11,,BROCK ST,42.3508776,-71.16036539,"(42.35087760140592, -71.16036538602015)"
232000681,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,133,0,2023-01-03 12:45:00+00,2023,1,Tuesday,12,,"NEWBURY ST & CLARENDON ST
BOSTON  MA 02116
UNITED ",42.35144955,-71.07560045,"(42.35144955483793, -71.0756004515176)"
232014538,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,282,0,2023-02-23 00:00:00+00,2023,2,Thursday,0,,WASHINGTON ST,42.32866239,-71.08563459,"(42.32866239451696, -71.08563458516488)"
232064809,3115,,INVESTIGATE PERSON,A1,63,0,2023-01-01 00:00:00+00,2023,1,Sunday,0,,LOMASNEY WAY,42.36536763,-71.06451161,"(42.36536762674733, -71.06451160899312)"
232036974,3115,,INVESTIGATE PERSON,C6, ,0,2023-05-12 11:25:00+00,2023,5,Friday,11,,CHANNEL CENTER ST,42.34556574,-71.05151553,"(42.34556574242331, -71.0515155341527)"
232079996,1831,,SICK ASSIST,B3,410,0,2023-10-03 18:15:00+00,2023,10,Tuesday,18,,MORTON ST,42.27608773,-71.07445509,"(42.27608772998639, -71.07445509342212)"
232028867,3803,,M/V ACCIDENT - PERSONAL INJURY,B2, ,0,2023-04-14 11:53:00+00,2023,4,Friday,11,,WALNUT AVE,42.32217304,-71.08506769,"(42.32217303693034, -71.0850676941835)"
232059396,1832,,SICK ASSIST - DRUG RELATED ILLNESS,A7, ,0,2023-07-27 11:05:00+00,2023,7,Thursday,11,,BENNINGTON STREET,,,
232070281,423,,ASSAULT - AGGRAVATED,A7,33,0,2023-09-01 07:27:00+00,2023,9,Friday,7,,SUMNER ST,42.36481793,-71.0303969,"(42.364817925461054, -71.0303969013515)"
232053836,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E18, ,0,2023-07-08 21:07:00+00,2023,7,Saturday,21,,AMERICAN LEGION HWY,42.28314674,-71.11374226,"(42.283146738916166, -71.11374225658426)"
232031809,1102,,FRAUD - FALSE PRETENSE / SCHEME,C11, ,0,2023-04-25 11:20:00+00,2023,4,Tuesday,11,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232062963,613,,LARCENY SHOPLIFTING,B2, ,0,2023-08-08 08:00:00+00,2023,8,Tuesday,8,,DUDLEY ST,42.31735425,-71.06583026,"(42.31735425056758, -71.06583025569181)"
232093049,3114,,INVESTIGATE PROPERTY,B3,444,0,2023-11-15 21:51:00+00,2023,11,Wednesday,21,,"HARVARD ST & BERNARD ST
DORCHESTER  MA 02121
UNITE",42.2963036,-71.08096561,"(42.29630359542218, -71.08096560654657)"
232029495,540,,BURGLARY - COMMERICAL,A1, ,0,2023-04-16 14:11:00+00,2023,4,Sunday,14,,WASHINGTON ST,42.35512291,-71.06088026,"(42.35512291409929, -71.06088025712485)"
232053844,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,E5, ,0,2023-07-08 22:01:00+00,2023,7,Saturday,22,,INDEPENDENCE DR,42.29699526,-71.15768682,"(42.29699526195071, -71.15768681996225)"
232081107,3410,,TOWED MOTOR VEHICLE,C6,181,0,2023-10-07 08:16:00+00,2023,10,Saturday,8,,PROCTOR ST,42.32692437,-71.06919826,"(42.3269243719582, -71.06919826127161)"
232018966,1831,,SICK ASSIST,C11, ,0,2023-03-11 20:26:00+00,2023,3,Saturday,20,,MOSELEY ST,,,
232007999,3301,,VERBAL DISPUTE,A7,33,0,2023-01-30 19:04:00+00,2023,1,Monday,19,,MAVERICK ST,42.36604902,-71.02955237,"(42.36604902087821, -71.02955237086273)"
232060965,520,,BURGLARY - RESIDENTIAL,B3, ,0,2023-06-23 15:30:00+00,2023,6,Friday,15,,BLUE HILL AVENUE,,,
232005910,617,,LARCENY THEFT FROM BUILDING,A1,77,0,2023-01-20 00:00:00+00,2023,1,Friday,0,,SUDBURY ST,,,
232010357,1831,,SICK ASSIST,B2, ,0,2023-02-08 13:12:00+00,2023,2,Wednesday,13,,BROOKLINE AVE,42.33748921,-71.10880654,"(42.337489213533324, -71.10880653815106)"
232067245,3007,,SUDDEN DEATH,C11, ,0,2023-08-20 14:00:00+00,2023,8,Sunday,14,,MINOT ST,42.28357287,-71.05633356,"(42.28357287202515, -71.05633356120121)"
232061175,1402,,VANDALISM,B2, ,0,2023-08-02 11:38:00+00,2023,8,Wednesday,11,,SAINT ALBANS RD,42.33366281,-71.10711488,"(42.333662813604356, -71.10711488238476)"
232083070,3402,,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",B3,420,0,2023-10-14 07:23:00+00,2023,10,Saturday,7,,LORNA RD,42.27663328,-71.08527363,"(42.27663328390278, -71.08527362977001)"
232014598,801,,ASSAULT - SIMPLE,C6,178,0,2023-02-23 00:00:00+00,2023,2,Thursday,0,,MASSACHUSETTS AVE,42.33152102,-71.0708536,"(42.33152102171209, -71.07085359964749)"
232093801,3115,,INVESTIGATE PERSON,A15,900,0,2023-11-18 09:56:00+00,2023,11,Saturday,9,,WALFORD WAY,42.37840277,-71.05729075,"(42.37840276980522, -71.05729074550014)"
232003556,3114,,INVESTIGATE PROPERTY,D14, ,0,2023-01-14 07:45:00+00,2023,1,Saturday,7,,COMMONWEALTH AVE,42.33991939,-71.15875781,"(42.33991939075396, -71.15875780887059)"
232053430,3125,,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),A1,103,0,2023-07-07 09:38:00+00,2023,7,Friday,9,,WASHINGTON ST,42.35680027,-71.0589307,"(42.356800272786785, -71.05893069821927)"
232040572,619,,LARCENY ALL OTHERS,D14,778,0,2023-04-26 18:11:00+00,2023,4,Wednesday,18,,WASHINGTON ST,42.34905564,-71.15049917,"(42.34905564195639, -71.1504991731562)"
232074413,1402,,VANDALISM,A1,90,0,2023-09-12 18:30:00+00,2023,9,Tuesday,18,,COMMERCIAL ST,42.36468256,-71.05105932,"(42.36468256201071, -71.05105931754406)"
232086868,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2023-10-23 09:24:00+00,2023,10,Monday,9,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
232026696,1832,,SICK ASSIST - DRUG RELATED ILLNESS,B2,326,0,2023-04-06 22:05:00+00,2023,4,Thursday,22,,CRESTON ST,42.3119543,-71.07871972,"(42.31195429709672, -71.07871971519194)"
232014700,3001,,DEATH INVESTIGATION,B2, ,0,2023-02-24 00:00:00+00,2023,2,Friday,0,,FERNBORO ST,42.31129542,-71.07728329,"(42.311295416005635, -71.0772832879357)"
232073862,3115,,INVESTIGATE PERSON,A7,16,0,2023-09-12 20:58:00+00,2023,9,Tuesday,20,,E EAGLE ST,42.38132453,-71.02804042,"(42.38132453142911, -71.02804042233107)"
232008504,3115,,INVESTIGATE PERSON,C11,347,0,2023-02-01 16:24:00+00,2023,2,Wednesday,16,,HECLA ST,42.3068209,-71.06030091,"(42.30682090195068, -71.0603009118015)"
232045708,3006,,SICK/INJURED/MEDICAL - PERSON,D14, ,0,2023-06-10 22:22:00+00,2023,6,Saturday,22,,COMMONWEALTH AVE,42.35043234,-71.12710541,"(42.3504323371261, -71.12710541406493)"
232028969,3502,,MISSING PERSON - LOCATED,B2, ,0,2023-04-14 15:45:00+00,2023,4,Friday,15,,FAYSTON ST,42.31224282,-71.07549959,"(42.31224281698083, -71.07549959382052)"
232055534,1831,,SICK ASSIST,A7, ,0,2023-07-14 13:54:00+00,2023,7,Friday,13,,SARATOGA ST,42.37950392,-71.02857738,"(42.37950392087245, -71.02857738165305)"
232052440,301,,ROBBERY,C11, ,0,2023-07-04 01:09:00+00,2023,7,Tuesday,1,,CHARLES ST,42.2999084,-71.06424827,"(42.299908399563094, -71.06424826758135)"
232028102,3115,,INVESTIGATE PERSON,B2,312,0,2023-04-11 22:47:00+00,2023,4,Tuesday,22,,HOLWORTHY ST,42.31677907,-71.09089096,"(42.31677906721446, -71.09089095581706)"
232038950,301,,ROBBERY,C11, ,0,2023-05-18 20:48:00+00,2023,5,Thursday,20,,GENEVA AVE,42.29848819,-71.06313353,"(42.29848819292919, -71.06313353185703)"
232079648,3301,,VERBAL DISPUTE,C11,355,0,2023-10-02 18:25:00+00,2023,10,Monday,18,,CHRISTOPHER ST,42.29809573,-71.06015196,"(42.298095726411255, -71.06015196128216)"
232007387,3115,,INVESTIGATE PERSON,C11,355,0,2023-01-26 08:10:00+00,2023,1,Thursday,8,,GIBSON STREET,,,
232077711,3115,,INVESTIGATE PERSON,E5,559,0,2023-09-26 07:20:00+00,2023,9,Tuesday,7,,AUGUSTUS AVE,42.28197758,-71.12788703,"(42.281977583243616, -71.1278870305396)"
232021637,3115,,INVESTIGATE PERSON,A1, ,0,2023-03-21 10:08:00+00,2023,3,Tuesday,10,,CHAUNCY ST,42.35408097,-71.05977482,"(42.35408097262224, -71.05977481905671)"
232045171,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,574,0,2023-06-08 21:58:00+00,2023,6,Thursday,21,,WASHINGTON ST,42.30971815,-71.10429498,"(42.30971815419562, -71.10429497557632)"
232012800,801,,ASSAULT - SIMPLE,C6,914,0,2023-02-17 00:10:00+00,2023,2,Friday,0,,MONSIGNOR DENNIS F. O'CALLAGHAN WAY,,,
232013333,423,,ASSAULT - AGGRAVATED,B2, ,1,2023-02-18 19:57:00+00,2023,2,Saturday,19,,WILLIAMS ST,42.33237688,-71.08237834,"(42.332376880045665, -71.08237834458768)"
232090547,2670,,HARASSMENT/ CRIMINAL HARASSMENT,D4,163,0,2023-11-07 17:19:00+00,2023,11,Tuesday,17,,E BERKELEY ST,42.34412975,-71.06650387,"(42.344129747388344, -71.06650387033365)"
232031666,3115,,INVESTIGATE PERSON,A7,16,0,2023-04-24 18:30:00+00,2023,4,Monday,18,,E EAGLE ST,42.38132453,-71.02804042,"(42.38132453142911, -71.02804042233107)"
232006152,1831,,SICK ASSIST,D4,142,0,2023-01-24 08:00:00+00,2023,1,Tuesday,8,,NEWBURY ST,42.34895732,-71.08489256,"(42.34895732125857, -71.08489256124587)"
